Creator,Name only,page url,text,citations,Ref count,nb_journal_citations,journalcitation,citation org,citationorgtext,citation gov,citationgovtext,citation IPCC,citation com,citationcomtext,citationipbes,citationguardian,citationautre,org count,gov count,com count,Sci count,IPCC count,percentage of official sources,number of article created by creator,Page id,Edit protection,Page lenght (Bytes),DOB,Total edits,Recent edits,Formated DOB,Year_month,Year,unique_references_xtools
</ref> Future changes in precipitation are expected to follow existing trends, with reduced precipitation over [[subtropical]] land areas, and increased precipitation at subpolar latitudes and some [[equator]]ial regions.<ref name=NOAA_GDFL_c>
{{cite journal
 | author=NOAA
 | date=February 2007
 | url=http://www.gfdl.noaa.gov/cms-filesystem-action/user_files/kd/pdf/gfdlhighlight_vol1n5.pdf
 | title=Will the wet get wetter and the dry drier?
 | journal=GFDL Climate Modeling Research Highlights
 | volume=1
 | issue=5
 | url-status=dead
 | archive-url=https://web.archive.org/web/20130226153828/https://gfdl.noaa.gov/cms-filesystem-action/user_files/kd/pdf/gfdlhighlight_vol1n5.pdf
 | archive-date=2013-02-26
 | page=1
}}
</ref>
=== Heat waves and temperature extremes ===
[[File:20211109 Frequency of extreme weather for different degrees of global warming - bar chart IPCC AR6 WG1 SPM.svg|thumb|upright=1.35| The [[IPCC Sixth Assessment Report]] (2021) projects large increases in both the frequency and intensity of extreme weather events, for increasing degrees of global warming.<ref name=""IPCC6AR_ExtremeEvents"">{{cite book|year=2021|title=Climate Change 2021: The Physical Science Basis |chapter= Summary for Policymakers|chapter-url=https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_SPM_final.pdf|url-status=live|archive-url=https://web.archive.org/web/20211104175351/https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_SPM_final.pdf|archive-date=4 November 2021|publisher=Intergovernmental Panel on Climate Change |at=p. SPM-23 Fig. SPM.6}}</ref>]]

Global warming boosts the probability of [[extreme weather]] events such as [[heat wave]]s<ref>[https://www.nytimes.com/2012/07/11/science/earth/global-warming-makes-heat-waves-more-likely-study-finds.html ''Global Warming Makes Heat Waves More Likely, Study Finds''] {{Webarchive|url=https://web.archive.org/web/20180807162622/https://www.nytimes.com/2012/07/11/science/earth/global-warming-makes-heat-waves-more-likely-study-finds.html|date=7 August 2018}} 10 July 2012 [[The New York Times]]</ref><ref>{{cite journal|last1=Hansen|first1=J|last2=Sato|first2=M|last3=Ruedy|first3=R|year=2012|title=Perception of climate change|journal=Proceedings of the National Academy of Sciences|volume=109|issue=37|pages=E2415–23|bibcode=2012PNAS..109E2415H|doi=10.1073/pnas.1205276109|pmc=3443154|pmid=22869707|doi-access=free}}</ref> where the daily maximum temperature exceeds the average maximum temperature by 5&nbsp;°C (9&nbsp;°F) for more than five consecutive days.<ref>[https://www.britannica.com/science/heat-wave-meteorology Heat wave: meteorology] {{Webarchive|url=https://web.archive.org/web/20200215022936/https://www.britannica.com/science/heat-wave-meteorology|date=15 February 2020}}. Encyclopedia Britannica. Retrieved 1 April 2019.</ref> In the last 30–40 years, heat waves with high humidity have become more frequent and severe. Extremely hot nights have doubled in frequency. The area in which extremely hot summers are observed has increased 50–100 fold. Heat waves with high humidity pose a big risk to human health while heat waves with low humidity lead to dry conditions that increase [[wildfires]]. The mortality from extreme heat is larger than the mortality from hurricanes, lightning, tornadoes, floods, and earthquakes together.<ref name=""Heat Waves: The Details"">{{cite web|title=Heat Waves: The Details|url=https://www.climatecommunication.org/new/features/heat-waves-and-climate-change/heat-waves-the-details/|url-status=live|archive-url=https://web.archive.org/web/20180712023156/https://www.climatecommunication.org/new/features/heat-waves-and-climate-change/heat-waves-the-details/|archive-date=12 July 2018|access-date=16 August 2018|website=Climate Communication}}</ref>

It was estimated in 2013 that global warming had increased the probability of local record-breaking monthly temperatures worldwide by a factor of 5.<ref name=""Coumou_2013"">
{{cite journal|last1=Coumou|first1=D.|last2=Robinson|first2=A.|last3=Rahmstorf|first3=S.|year=2013|title=Global increase in record-breaking monthly-mean temperatures|journal=Climatic Change|volume=118|issue=3–4|page=771|bibcode=2013ClCh..118..771C|doi=10.1007/s10584-012-0668-1|s2cid=121209624}}
</ref> This was compared to a baseline climate in which no global warming had occurred. Using a medium global warming scenario, they project that by 2040, the number of monthly heat records globally could be more than 12 times greater than that of a scenario with no long-term warming.

Future climate change will include more very hot days and fewer very cold days.<ref name=""ar5 wg1 climate extremes"">
IPCC (2013), Table SPM.1, in [http://www.climatechange2013.org/images/report/WG1AR5_SPM_FINAL.pdf Summary for Policymakers, p.&nbsp;5] [https://web.archive.org/web/20140226155600/http://www.climatechange2013.org/images/report/WG1AR5_SPM_FINAL.pdf (archived PDF)], in {{harvnb|IPCC AR5 WG1|2013}}
</ref> The frequency, length and intensity of [[heat wave]]s will very likely increase over most land areas.<ref name=""ar5 wg1 climate extremes"" /> Higher growth in anthropogenic GHG emissions would cause more frequent and severe temperature extremes.<ref>Stocker, T.F., ''et al.'' (2013), Temperature Extremes, Heat Waves and Warm Spells, in: TFE.9,  in: [http://www.climatechange2013.org/images/report/WG1AR5_TS_FINAL.pdf Technical Summary, p.&nbsp;111] [https://web.archive.org/web/20140221070705/http://www.climatechange2013.org/images/report/WG1AR5_TS_FINAL.pdf (archived PDF)], in {{harvnb|IPCC AR5 WG1|2013}}
</ref> Globally, cold waves have decreased in frequency.<ref>{{cite book|year=2021|title=Climate Change 2021: The Physical Science Basis |chapter= Summary for Policymakers|url=https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_SPM_final.pdf|url-status=live|archive-url=https://web.archive.org/web/20211104175351/https://www.ipcc.ch/report/ar6/wg1/downloads/report/IPCC_AR6_WGI_SPM_final.pdf|archive-date=4 November 2021|publisher=Intergovernmental Panel on Climate Change|page=SPM-10}}</ref> There is some evidence climate change leads to a weakening of the [[polar vortex]], which would make the [[jet stream]] more wavy.<ref>{{Cite web|last=NOAA|date=16 February 2022|title=Understanding the Arctic polar vortex|url=https://www.climate.gov/news-features/understanding-climate/understanding-arctic-polar-vortex|access-date=2022-02-19|website=www.climate.gov|language=en}}</ref> This would lead to outbursts of very cold winter weather across parts of Eurasia<ref>{{Cite web|website=Deutsche Welle|title=How global warming can cause Europe's harsh winter weather |date=11 February 2021|url=https://www.dw.com/en/cold-winter-global-warming-polar-vortex/a-56534450|access-date=2021-12-15|language=en-GB}}</ref> and North America.<ref>{{cite news|date=2 September 2021|title=Climate change: Arctic warming linked to colder winters|work=BBC News|url=https://www.bbc.com/news/science-environment-58425526|url-status=live|access-date=20 October 2021|archive-url=https://web.archive.org/web/20211020112818/https://www.bbc.com/news/science-environment-58425526|archive-date=20 October 2021}}</ref><ref>{{cite journal|last1=Cohen|first1=Judah|last2=Agel|first2=Laurie|last3=Barlow|first3=Mathew|last4=Garfinkel|first4=Chaim I.|last5=White|first5=Ian|date=3 September 2021|title=Linking Arctic variability and change with extreme winter weather in the United States|journal=Science|volume=373|issue=6559|pages=1116–1121|bibcode=2021Sci...373.1116C|doi=10.1126/science.abi9167|pmid=34516838 |s2cid=237402139}}</ref><ref>{{Cite web|last=Douglas|first=Erin|date=2021-12-14|title=Winters get warmer with climate change. So what explains Texas' cold snap in February?|url=https://www.texastribune.org/2021/12/14/winter-weather-texas-climate-change/|access-date=2021-12-15|website=The Texas Tribune|language=en}}</ref>

[[File:Shifting Distribution of Summer Temperature Anomalies2.png|thumb|right|upright=1.35|alt=refer to caption|Frequency (vertical axis) of local June–July–August temperature anomalies (relative to 1951–1980 mean) for Northern Hemisphere land in units of local [[standard deviation]] (horizontal axis). The distribution of anomalies has shifted to the right due to global warming, meaning that unusually hot summers have become more common. This is analogous to the rolling of a die: cool summers now cover only half of one side of a six-sided die, white covers one side, red covers four sides, and an extremely hot (red-brown) anomaly covers half of one side.<ref name=Hansen_2012>
{{cite web
 | pages=3–4
 | last1=Hansen | first1=James
 | last2=Sato | first2=Makiko
 | last3=Ruedy | first3=Reto
 | date=July 2012
 | title=The New Climate Dice: Public Perception of Climate Change
 | publisher=Dr James E. Hansen, Columbia University
 | location=New York, USA
 | url=http://www.columbia.edu/%7Ejeh1/mailings/2012/20120803_DicePopSci.pdf
 | display-authors=etal
}}
</ref>]]

=== Tropical cyclones and storms ===
{{See also|Tropical cyclone#Climate change|Tropical cyclones and climate change}}

Global warming not only causes changes in tropical cyclones, it may also make some impacts from them worse via sea level rise. The intensity of tropical cyclones (hurricanes, typhoons, etc.) is projected to increase globally, with the proportion of [[Saffir–Simpson scale|Category 4 and 5]] tropical cyclones increasing. Furthermore, the rate of rainfall is projected to increase, but trends in the future frequency on a global scale are not yet clear.<ref name=""christensen 2013 cyclones"">Christensen, J.H.,''et al.'' (2013), Cyclones, in: Executive Summary, in: [http://www.climatechange2013.org/images/report/WG1AR5_Chapter14_FINAL.pdf Chapter 14: Climate Phenomena and their Relevance for Future Regional Climate Change, p.&nbsp;1220] [https://web.archive.org/web/20140221075046/http://www.climatechange2013.org/images/report/WG1AR5_Chapter14_FINAL.pdf (archived PDF)], in {{harvnb|IPCC AR5 WG1|2013}}</ref><ref name=""IPCC cyclones"">{{Cite book|last1=Collins|first1=M.|title={{Harvnb|IPCC SROCC|2019}}|last2=Sutherland|first2=M.|last3=Bouwer|first3=L.|last4=Cheong|first4=S. M.|last5=Frölicher|first5=T.|last6=Jacot Des Combes|first6=H.|year=2019|page=592|chapter=Chapter 6: Extremes, Abrupt Changes and Managing Risks|display-authors=4|access-date=20 December 2019|chapter-url=https://www.ipcc.ch/site/assets/uploads/sites/3/2019/11/10_SROCC_Ch06_FINAL.pdf|archive-url=https://web.archive.org/web/20191220151131/https://www.ipcc.ch/site/assets/uploads/sites/3/2019/11/10_SROCC_Ch06_FINAL.pdf|archive-date=20 December 2019|url-status=live}}</ref> Changes in tropical cyclones vary by region.<ref name=""christensen 2013 cyclones"" /> 

Increases in temperature are expected to produce more intense convection over land and a higher frequency of the most severe storms.<ref name=""Genio_2007"">
{{cite journal|last=Del Genio|first=Tony|year=2007|title=Will moist convection be stronger in a warmer climate?|journal=Geophysical Research Letters|volume=34|issue=16|pages=L16703|bibcode=2007GeoRL..3416703D|doi=10.1029/2007GL030525|doi-access=free}}
</ref>

== Weather-related impacts ==

=== Floods ===
[[File:4207Typhoons Krosa Lekima & monsoon tidal flooding in Calumpit, Bulacan 19.jpg|thumb|upright=1.35|[[Tidal flooding|High tides flooding]] is increasing due to sea level rise, land subsidence, and the loss of natural barriers.<ref>{{Cite web |last=US Department of Commerce |first=National Oceanic and Atmospheric Administration |title=What is high tide flooding? |url=https://oceanservice.noaa.gov/facts/nuisance-flooding.html |url-status=live |archive-url=https://web.archive.org/web/20201016163020/https://oceanservice.noaa.gov/facts/nuisance-flooding.html |archive-date=16 October 2020 |access-date=12 October 2020 |website=oceanservice.noaa.gov}}</ref>|alt=A large flat sheet of water reflects a grey sky with green tropical vegetation in the background]][[File:Flooding in the US Midwest June 2008.jpg|thumb|upright=1.2|Flooding in the [[Midwestern United States]], June 2008]]Increased rainfall intensity due to climate change can worsen flooding.<ref name=""IPCC AR6 Ch8_b"">{{Harvnb|IPCC AR6 WG1 Ch8|2021|p=8-6, line 28; 8–119, line 18}}</ref> Sea level rise further increases risks of flooding: if sea levels rise by a further 0.15&nbsp;m, 20% more people will be exposed to a 1 in a 100 year coastal flood, assuming no population growth and no further adaptation. With an extra 0.75&nbsp;m, this rises to a doubling of people exposed.<ref>{{cite book |last1=Pörtner |first1=Hans-O. |title=Climate Change 2022: Impacts, Adaptation and Vulnerability |last2=Roberts |first2=Debra |last3=Adam |first3=Helen |last4=Adler |first4=Caroline |publisher=In Press |at=¶SPM.B.4.5 |chapter=Summary for Policymakers |display-authors=etal |chapter-url=https://report.ipcc.ch/ar6wg2/pdf/IPCC_AR6_WGII_SummaryForPolicymakers.pdf}}</ref>

It has been determined that climate change and variability have the potential to drastically impact human exposure to flood hazards, but this comes with a lot of uncertainty due to multiple climate models.<ref>{{Cite journal |last1=Arnell |first1=Nigel W. |last2=Gosling |first2=Simon N. |date=1 February 2016 |title=The impacts of climate change on river flood risk at the global scale |journal=Climatic Change |language=en |volume=134 |issue=3 |pages=387–401 |bibcode=2016ClCh..134..387A |doi=10.1007/s10584-014-1084-5 |issn=1573-1480 |doi-access=free}}</ref> Similar to droughts, climate change has also been shown to have the potential to increase the frequency of bigger storm events.<ref>{{Cite journal |last1=Hirabayashi |first1=Yukiko |last2=Mahendran |first2=Roobavannan |last3=Koirala |first3=Sujan |last4=Konoshima |first4=Lisako |last5=Yamazaki |first5=Dai |last6=Watanabe |first6=Satoshi |last7=Kim |first7=Hyungjun |last8=Kanae |first8=Shinjiro |year=2013 |title=Global flood risk under climate change |url=https://www.nature.com/articles/nclimate1911 |journal=Nature Climate Change |language=en |volume=3 |issue=9 |pages=816–821 |bibcode=2013NatCC...3..816H |doi=10.1038/nclimate1911 |issn=1758-6798}}</ref> This increase in the frequency of large storm events would alter existing [[Intensity-duration-frequency curve|Intensity-Duration-Frequency curves (IDF curves)]] due to the change in frequency, but also by lifting and steepening the curves in the future.<ref>{{Cite journal |last1=Hosseinzadehtalaei |first1=Parisa |last2=Tabari |first2=Hossein |last3=Willems |first3=Patrick |date=November 2020 |title=Climate change impact on short-duration extreme precipitation and intensity–duration–frequency curves over Europe |url=https://linkinghub.elsevier.com/retrieve/pii/S0022169420307095 |journal=Journal of Hydrology |language=en |volume=590 |pages=125249 |bibcode=2020JHyd..59025249H |doi=10.1016/j.jhydrol.2020.125249 |s2cid=224947610}}</ref>
